,Title,Artist,Album,Popularity,Play Count,Track URL,Acousticness,Danceability,Loudness,Valence,Energy,Liveness,Tempo,Explicit,Instrumentalness,Duration (ms),Genres,Sub_Genre,Main Genre,Release Year
0,Let It Be ,The Beatles,Let It Be (Remastered),81,12,https://open.spotify.com/track/7iN1s7xHE4ifF5povM6A48,0.631,0.443,-8.339,0.41,0.403,0.111,143.462,False,0.0,243027,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1970
1,Cecilia,Simon & Garfunkel,Bridge Over Troubled Water,78,11,https://open.spotify.com/track/6QhXQOpyYvbpdbyjgAqKdY,0.357,0.755,-8.867,0.954,0.876,0.22,102.762,False,5.17e-06,174827,"classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",folk,Folk,1970
2,Son of a Preacher Man,Aretha Franklin,The Queen Of Soul,40,87,https://open.spotify.com/track/2BhrrVRC8CoiWejbzj0VjQ,0.545,0.474,-11.454,0.561,0.473,0.0356,77.583,False,1.25e-06,199267,"classic soul, jazz blues, memphis soul, neo soul, soul, southern soul, vocal jazz",jazz blues,Blues,1970
3,Who'll Stop The Rain,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),66,14,https://open.spotify.com/track/3Bh6uInhcVBVvLraGZdkKD,0.0424,0.598,-6.793,0.622,0.797,0.0717,123.566,False,0.000407,147493,"classic rock, country rock, rock, southern rock, swamp rock",country rock,Rock,1970
4,Big Yellow Taxi,Joni Mitchell,Ladies of the Canyon,1,12,https://open.spotify.com/track/6UkMcAA19lTdjs22jtB7o2,0.579,0.611,-9.135,0.97,0.47,0.581,85.527,False,0.0,134800,"canadian singer-songwriter, folk, folk rock, singer-songwriter",folk,Folk,1970
5,I Want You Back,The Jackson 5,Diana Ross Presents The Jackson 5,82,12,https://open.spotify.com/track/5LxvwujISqiB8vpRYv887S,0.305,0.469,-13.559,0.886,0.538,0.37,196.605,False,0.00012,176333,"motown, soul",soul,Soul,1970
6,Instant Karma! (We All Shine On) ,John Lennon  & Yoko Ono,Plastic Ono Band (The Ultimate Collection),46,120,https://open.spotify.com/track/0NgFZWdvnv218PVnY4I8UT,0.000638,0.605,-7.351,0.442,0.948,0.214,119.717,False,0.000136,200653,"beatlesque, classic rock, rock",classic rock,Rock,1970
7,(They Long To Be) Close To You,Carpenters,Close To You,65,12,https://open.spotify.com/track/50q2aUjWoTn6CJIfSPRJQA,0.707,0.532,-14.652,0.238,0.244,0.122,89.327,False,4.56e-05,276000,"adult standards, mellow gold, soft rock",mellow gold,Pop,1970
8,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,"Signed, Sealed And Delivered",81,12,https://open.spotify.com/track/2eF8pWbiivYsYRpbntYsnc,0.0534,0.675,-11.329,0.828,0.597,0.0986,108.875,False,0.0,161160,"motown, soul",soul,Soul,1970
9,Spirit In The Sky,Norman Greenbaum,Spirit In The Sky,79,17,https://open.spotify.com/track/0jvN7eQJJt4nxQzgQfZ1SP,0.0994,0.609,-7.091,0.543,0.617,0.118,128.903,False,0.00404,242893,classic rock,classic rock,Rock,1970
10,Love Grows (Where My Rosemary Goes),Edison Lighthouse,Love Grows (Where My Rosemary Goes) & Other Gems,78,9,https://open.spotify.com/track/5Ts1DYOuouQLgzTaisxWYh,0.403,0.568,-4.613,0.753,0.824,0.0855,108.625,False,0.0,174760,pop,pop,Pop,1970
11,Into the Mystic ,Van Morrison,Moondance,78,10,https://open.spotify.com/track/3lh3iiiJeiBXHSZw6u0kh6,0.367,0.608,-10.266,0.797,0.524,0.115,86.204,False,0.00254,205613,"classic rock, folk, folk rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",folk,Folk,1970
12,Paranoid ,Black Sabbath,Paranoid (Remaster),77,8,https://open.spotify.com/track/1Y373MqadDRtclJNdnUXVc,4.52e-05,0.412,-12.051,0.454,0.658,0.176,163.071,False,0.000774,168406,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal",alternative metal,Rock,1970
13,Roadhouse Blues,The Doors,Morrison Hotel,76,11,https://open.spotify.com/track/1Q5kgpp4pmyGqPwNBzkSrw,0.336,0.623,-8.212,0.895,0.633,0.147,121.119,False,4.6e-05,243827,"acid rock, album rock, classic rock, hard rock, psychedelic rock, rock",album rock,Rock,1970
14,Fire and Rain ,James Taylor,Sweet Baby James (2019 Remaster),76,11,https://open.spotify.com/track/1oht5GevPN9t1T3kG1m1GO,0.766,0.597,-17.293,0.338,0.271,0.0933,76.271,False,0.0119,203613,"classic rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock",folk,Folk,1970
15,All Right Now,Free,Fire And Water,75,7,https://open.spotify.com/track/1gcESexgftSuLuML57Y69q,0.221,0.787,-12.824,0.824,0.472,0.153,120.059,False,0.000336,330643,"album rock, blues rock, british blues, classic rock, country rock, hard rock, progressive rock",blues rock,Rock,1970
16,In the Summertime,Mungo Jerry,In the Summertime,75,16,https://open.spotify.com/track/3RNyGLgSvmVRZ7xKUp8Wgd,0.66,0.642,-8.567,0.973,0.65,0.14,164.421,False,0.0,215800,"british blues, classic uk pop",classic uk pop,Pop,1970
17,Mississippi Queen,Mountain,Climbing!,74,10,https://open.spotify.com/track/4vO9dmzNRqDhFY3jD1a3P7,0.0987,0.581,-8.346,0.637,0.624,0.0411,139.714,False,0.0,151293,"album rock, blues rock, classic rock, country rock, electric blues, hard rock, proto-metal, psychedelic rock",blues rock,Rock,1970
18,Lola ,The Kinks,"Lola Versus Powerman and the Moneygoround, Pt. 1",74,12,https://open.spotify.com/track/4ZKgPZ9d4V5WW6H2s4qMD3,0.458,0.456,-4.602,0.926,0.894,0.0695,151.333,False,0.485,241991,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, protopunk, psychedelic rock, rock, singer-songwriter",art rock,Rock,1970
19,Bridge Over Troubled Water,Simon & Garfunkel,Bridge Over Troubled Water,74,11,https://open.spotify.com/track/6l8EbYRtQMgKOyc1gcDHF9,0.822,0.149,-13.888,0.264,0.206,0.115,79.764,False,0.000649,293120,"classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",folk,Folk,1970
20,ABC,The Jackson 5,ABC,74,12,https://open.spotify.com/track/6D8kc7RO0rqBLSo2YPflJ5,0.519,0.572,-8.469,0.952,0.786,0.11,188.115,False,0.00093,174867,"motown, soul",soul,Soul,1970
21,Make It with You,Bread,On the Waters,73,12,https://open.spotify.com/track/7wWw7hBmErNg9u5w6Xx0vy,0.66,0.629,-11.135,0.472,0.356,0.173,83.886,False,0.000617,192200,"folk rock, mellow gold, singer-songwriter, soft rock",mellow gold,Pop,1970
22,Black Magic Woman ,Santana,Santana's Greatest Hits,72,10,https://open.spotify.com/track/4YMQXzscifAREG0a7KNGhB,0.676,0.489,-14.295,0.622,0.349,0.0866,124.348,False,0.0789,196467,"blues rock, classic rock, mexican classic rock",classic rock,Rock,1970
23,It's A Shame,The Spinners,2nd Time Around (Expanded Edition),70,25,https://open.spotify.com/track/1l1YTy9nJ0trwhsCGcimly,0.0947,0.372,-11.955,0.705,0.642,0.117,198.731,False,0.0,190058,"classic soul, disco, funk, motown, philly soul, quiet storm, soul",disco,Disco,1970
24,25 or 6 to 4 ,Chicago,Chicago II,69,25,https://open.spotify.com/track/7GqIDx2QVGOpd4r1fZaUUW,0.309,0.604,-7.059,0.723,0.905,0.0837,147.448,False,0.0632,289800,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",classic rock,Rock,1970
25,Up Around The Bend,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),69,14,https://open.spotify.com/track/36gPq8WG7tDxrblyGVUCiT,0.0606,0.589,-6.143,0.813,0.85,0.274,130.318,False,0.779,161467,"classic rock, country rock, rock, southern rock, swamp rock",country rock,Rock,1970
26,Cracklin' Rosie ,Neil Diamond,Tap Root Manuscript,68,12,https://open.spotify.com/track/5pkd9ib1RgbkAd1R9bIOCa,0.319,0.562,-14.836,0.846,0.503,0.163,127.827,False,0.0,179933,"adult standards, brill building pop, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock, yacht rock",brill building pop,Pop,1970
27,The Long And Winding Road ,The Beatles,Let It Be (Remastered),68,12,https://open.spotify.com/track/3mlMpmY8oZIBFc39D9zLbh,0.756,0.299,-10.096,0.392,0.329,0.0559,132.282,False,0.0105,218187,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1970
28,Raindrops Keep Fallin' on My Head ,B.J. Thomas,B.J. Thomas,68,14,https://open.spotify.com/track/1oOnOS4xNZOMpCT0lKTNo2,0.802,0.578,-10.865,0.75,0.434,0.277,106.364,False,0.00102,178147,"adult standards, bubblegum pop, classic country pop, folk rock, mellow gold, soft rock",bubblegum pop,Pop,1970
29,I'll Be There,The Jackson 5,Third Album,68,11,https://open.spotify.com/track/5RdhBLmB4DyFHLglRrfx63,0.593,0.51,-7.247,0.331,0.515,0.654,93.212,False,1.24e-06,237760,"motown, soul",soul,Soul,1970
30,American Woman,The Guess Who,American Woman,67,10,https://open.spotify.com/track/3LQPTJEqOfljGBxmpgUnoC,0.146,0.55,-8.51,0.37,0.726,0.428,92.697,False,0.00608,307493,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",classic canadian rock,Rock,1970
31,War,Edwin Starr,War And Peace,66,12,https://open.spotify.com/track/4ZEEcEMGjkWOfZNBcIB9yE,0.0939,0.59,-12.484,0.736,0.671,0.248,109.333,False,0.0,200267,"classic soul, motown, northern soul, soul, southern soul",motown,R&B,1970
32,The Thrill Is Gone,B.B. King,Completely Well,66,9,https://open.spotify.com/track/4NQfrmGs9iQXVQI9IpRhjM,0.344,0.547,-8.759,0.543,0.46,0.0983,90.768,False,0.442,324733,"blues, blues rock, classic rock, electric blues, jazz blues, soul blues, traditional blues",blues rock,Blues,1970
33,Funk #49,James Gang,Rides Again,66,9,https://open.spotify.com/track/5h6SovHOYpIMlAkafxcbq3,0.0398,0.652,-7.927,0.72,0.94,0.0567,91.242,False,0.782,246293,"album rock, blues rock, british blues, classic rock, country rock, electric blues, folk rock, hard rock, heartland rock, mellow gold, southern rock",blues rock,Rock,1970
34,Lookin' Out My Back Door,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),66,14,https://open.spotify.com/track/3RTUfvRgq3pYTf7XY0FIcS,0.188,0.745,-6.393,0.858,0.656,0.0941,105.318,False,0.00337,152453,"classic rock, country rock, rock, southern rock, swamp rock",country rock,Rock,1970
35,Evil Ways,Santana,Santana (Legacy Edition),66,25,https://open.spotify.com/track/5tmrnhMxx39jnu3kjopMdP,0.22,0.704,-13.382,0.73,0.528,0.14,117.472,False,0.35,238267,"blues rock, classic rock, mexican classic rock",classic rock,Rock,1970
36,Express Yourself,Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself,65,7,https://open.spotify.com/track/4pW3aTX3kAmOaPJfc9UM12,0.48,0.789,-8.835,0.882,0.683,0.35,92.311,False,0.0,233613,rhythm and blues,rhythm and blues,R&B,1970
37,The Wonder of You,Elvis Presley,The Essential Elvis Presley,64,40,https://open.spotify.com/track/0LfJkvPNCNEMLpZJgDQiV1,0.286,0.448,-6.957,0.633,0.691,0.945,88.836,False,0.00111,153200,"rock-and-roll, rockabilly",rockabilly,Rock,1970
38,I'll Never Fall in Love Again,Dionne Warwick,I'll Never Fall in Love Again,64,10,https://open.spotify.com/track/1MHgV79MSYE6ymNlGa3bRY,0.717,0.676,-13.805,0.756,0.339,0.109,136.882,False,9.77e-06,174840,"adult standards, brill building pop, disco, quiet storm, soft rock",brill building pop,Pop,1970
39,No Matter What ,Badfinger,No Dice (Remastered 2010 / Deluxe Edition),64,17,https://open.spotify.com/track/0zK545STj6P7qbFSpCK9pp,0.177,0.529,-5.523,0.78,0.743,0.0759,116.817,False,0.0,180547,"album rock, beatlesque, british blues, classic rock, country rock, folk rock, jangle pop, mellow gold, power pop, singer-songwriter, soft rock",beatlesque,Rock,1970
40,Lady D'Arbanville,Yusuf & Cat Stevens,Mona Bone Jakon (Remastered 2020),62,11,https://open.spotify.com/track/4ntaCVtTclqT43krz9n3Z9,0.439,0.538,-12.616,0.528,0.261,0.0887,102.153,False,1.02e-05,225400,"british folk, classic rock, folk, folk rock, mellow gold, singer-songwriter",classic rock,Rock,1970
41,The Tears Of A Clown,Smokey Robinson & The Miracles,Make It Happen,61,12,https://open.spotify.com/track/4Dq749x2QP6OXTURJ9GGY8,0.147,0.593,-9.886,0.953,0.607,0.128,128.365,False,0.0,181800,"classic soul, motown, quiet storm, soul",motown,R&B,1970
42,Ain't No Mountain High Enough,Diana Ross,Diamond Diana: The Legacy Collection,61,15,https://open.spotify.com/track/1KbuhBnzMHp4eq1q6flhWd,0.191,0.393,-5.076,0.379,0.792,0.376,98.757,False,0.00364,215200,"adult standards, disco, motown, quiet storm, soft rock, soul",disco,Disco,1970
43,No Sugar Tonight / New Mother Nature,The Guess Who,American Woman,59,10,https://open.spotify.com/track/3beYmUcaXJZiSZMPbsMI7p,0.557,0.512,-8.697,0.519,0.833,0.31,101.188,False,2.98e-05,293800,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",classic canadian rock,Rock,1970
44,Amos Moses,Jerry Reed,Georgia Sunshine,59,10,https://open.spotify.com/track/7zVZF0OgDJkFJohnlKwEpa,0.4,0.738,-10.356,0.95,0.723,0.0166,105.541,False,0.00134,139227,"classic country pop, country, country rock",country,Country,1970
45,We've Only Just Begun,Carpenters,Close To You,56,12,https://open.spotify.com/track/3m167vBQI5YLK0a1m6L6Y1,0.771,0.41,-11.771,0.301,0.321,0.103,86.553,False,3.34e-06,185160,"adult standards, mellow gold, soft rock",mellow gold,Pop,1970
46,Vehicle,The Ides Of March,Vehicle,56,10,https://open.spotify.com/track/6hnyQ0YpiO35rutiLLHLmr,0.0871,0.474,-8.813,0.926,0.734,0.26,101.751,False,0.00356,178067,rock-and-roll,rock-and-roll,Rock,1970
47,Ride Captain Ride,Blues Image,Open (US Internet Release),56,11,https://open.spotify.com/track/1d9hUvkv64Wmdu671Dydpc,0.136,0.547,-11.707,0.649,0.655,0.116,125.545,False,0.00737,225560,"psychedelic rock, southern rock",southern rock,Rock,1970
48,Snowbird,Anne Murray,This Way Is My Way,55,11,https://open.spotify.com/track/2ik5qJAcmrjbpON5QPxmRr,0.256,0.531,-10.633,0.881,0.48,0.0908,104.117,False,0.000136,134227,"adult standards, canadian country, canadian pop, classic country pop, mellow gold, soft rock",canadian country,Rock,1970
49,Rainy Night in Georgia,Brook Benton,Brook Benton Today,55,10,https://open.spotify.com/track/2zbV4xRYLuElz4PWOXI5P7,0.524,0.301,-19.155,0.384,0.309,0.129,75.165,False,0.0758,233573,"rhythm and blues, southern soul",southern soul,Soul,1970
50,Band Of Gold (Single Mix),Freda Payne,Band Of Gold,55,12,https://open.spotify.com/track/4o7pdbMDw6XwfXZFCZDoUH,0.064,0.756,-7.76,0.914,0.687,0.25,106.247,False,0.0,178093,"beach music, motown",motown,R&B,1970
51,Come And Get It ,Badfinger,Magic Christian Music (Remastered 2010 / Deluxe Edition),55,19,https://open.spotify.com/track/0wb21I1NV5uVUolRXIqlJF,0.0285,0.616,-6.9,0.606,0.629,0.208,94.004,False,1.32e-06,143213,"album rock, beatlesque, british blues, classic rock, country rock, folk rock, jangle pop, mellow gold, power pop, singer-songwriter, soft rock",beatlesque,Rock,1970
52,The Love You Save,The Jackson 5,ABC,54,12,https://open.spotify.com/track/39SyB2NWiRlMtcKrI2rr4k,0.362,0.76,-8.509,0.921,0.745,0.156,113.729,False,0.0,179307,"motown, soul",soul,Soul,1970
53,Let's Work Together,Canned Heat,Future Blues (Expanded Edition),54,13,https://open.spotify.com/track/4GAqWEmxzMZDZ1T0NFHqKG,0.123,0.76,-12.382,0.885,0.702,0.0807,118.783,False,1.38e-06,170120,"blues, blues rock, classic rock, country rock, electric blues, folk rock, psychedelic rock",blues rock,Blues,1970
54,Candida,Tony Orlando & Dawn,Candida,54,21,https://open.spotify.com/track/1QdrUOQkbXJbpNqOKgJpq5,0.235,0.783,-10.056,0.88,0.596,0.0427,127.576,False,0.0,182370,bubblegum pop,bubblegum pop,Pop,1970
55,Green,Sugarloaf,Green-Eyed Lady,53,1,https://open.spotify.com/track/7s2orxqJ8qE0aG3Ngvct3C,0.178,0.564,-12.908,0.89,0.523,0.0624,149.304,False,0.0303,219760,"bubblegum pop, country rock, psychedelic rock, southern rock",country rock,Rock,1970
56,You Can Get It If You Really Want,Desmond Dekker,You Can Get It If You Really Want,53,12,https://open.spotify.com/track/0TjOyjjHJb9WmyUQlq1F12,0.192,0.797,-13.3,0.756,0.388,0.0599,128.529,False,0.0,162893,"jamaican ska, reggae, rocksteady, ska, ska revival",reggae,Reggae,1970
57,No Time,The Guess Who,American Woman,53,10,https://open.spotify.com/track/29HbvYjzl95cYA4wGIhFCd,0.323,0.477,-6.348,0.593,0.693,0.192,127.555,False,2.13e-06,229907,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",classic canadian rock,Rock,1970
58,Yellow River,Christie,Christie,53,13,https://open.spotify.com/track/4VnzKUBMB6cvog8Jvv1few,0.0859,0.627,-11.436,0.877,0.544,0.152,129.851,False,0.0,165960,"bubblegum pop, classic uk pop",classic uk pop,Pop,1970
59,Hey There Lonely Girl,Eddie Holman,I Love You,53,11,https://open.spotify.com/track/1MI8aQJAoaYhIaVNz5giKB,0.693,0.389,-10.923,0.343,0.322,0.0814,94.007,False,2.08e-06,216760,"classic soul, northern soul, philly soul, southern soul",northern soul,Soul,1970
60,Still Water (Love),Four Tops,Still Waters Run Deep,52,10,https://open.spotify.com/track/5feUxmo1qphxusEo1N9GRt,0.355,0.515,-12.472,0.961,0.532,0.498,94.165,False,0.000711,194693,"classic soul, disco, motown, quiet storm, soul",disco,Disco,1970
61,It's Only Make Believe,Glen Campbell,Glen Campbell Goodtime Album,52,10,https://open.spotify.com/track/2eot2orcEQn5wR11DSVcbO,0.191,0.448,-5.482,0.537,0.558,0.276,112.742,False,0.000735,147480,"adult standards, arkansas country, classic country pop, folk rock, mellow gold, nashville sound, singer-songwriter, soft rock",arkansas country,Country,1970
62,Question,The Moody Blues,A Question Of Balance,52,16,https://open.spotify.com/track/4Q27I5G3W14hnYVi45oi2h,0.0169,0.222,-9.942,0.322,0.659,0.471,75.634,False,2.09e-05,344227,"album rock, art rock, british invasion, classic rock, country rock, flute rock, folk rock, heartland rock, mellow gold, progressive rock, rock, singer-songwriter, soft rock, symphonic rock",art rock,Rock,1970
63,Call Me,Aretha Franklin,This Girl's in Love with You,52,10,https://open.spotify.com/track/1JEFsHZxUy24AvyC49GKVj,0.682,0.517,-11.527,0.306,0.375,0.458,118.391,False,1.28e-06,237067,"classic soul, jazz blues, memphis soul, neo soul, soul, southern soul, vocal jazz",jazz blues,Blues,1970
64,Ball Of Confusion (That's What The World Is Today) ,The Temptations,"20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s",51,11,https://open.spotify.com/track/6SN51pk4UOfKa9Q9DoXEtF,0.238,0.529,-8.153,0.862,0.735,0.102,79.002,False,0.0,246200,"memphis soul, motown, soul",motown,R&B,1970
65,Patches,Clarence Carter,Patches,50,12,https://open.spotify.com/track/5vk9PL1tTyWrQY3TqRq2Rg,0.617,0.639,-12.843,0.793,0.544,0.479,80.844,False,0.0,193827,"soul, southern soul",southern soul,Soul,1970
66,Turn Back The Hands Of Time,Tyrone Davis,Turn Back The Hands Of Time,48,13,https://open.spotify.com/track/5o3qMny3Ym8O512RKrNoLw,0.168,0.563,-6.399,0.866,0.655,0.0484,117.794,False,0.0,178653,"chicago soul, southern soul",southern soul,Soul,1970
67,Give Me Just A Little More Time,Chairmen Of The Board,Soul Agenda,48,20,https://open.spotify.com/track/6qbtTps7ZebLrWtqtu1joj,0.0635,0.583,-11.166,0.612,0.457,0.0716,126.555,False,5.48e-06,160240,"beach music, classic soul, motown",classic soul,Soul,1970
68,Montego Bay,Bobby Bloom,The Bobby Bloom Album,48,11,https://open.spotify.com/track/6TBUBqz21JmF2hkeRbnwme,0.734,0.765,-10.332,0.943,0.586,0.113,105.567,False,0.00218,176467,classic pop,classic pop,Pop,1970
69,Woodstock,Matthews' Southern Comfort,Later That Same Year,48,11,https://open.spotify.com/track/7IwFA0HPOBCoQT5qzP0jDN,0.787,0.595,-15.214,0.79,0.34,0.104,119.859,False,0.179,269333,"british folk, classic uk pop",classic uk pop,Pop,1970
70,I Don't Believe In If Anymore,Roger Whittaker,Roger Whittaker - The Best Of (1967 - 1975),47,16,https://open.spotify.com/track/1fNEjmDv3eg5HSDzndJg8G,0.16,0.325,-12.492,0.349,0.397,0.129,143.387,False,0.000829,195507,"classic schlager, easy listening",easy listening,Pop,1970
71,Black Night,Deep Purple,The Very Best of Deep Purple,47,12,https://open.spotify.com/track/7yn7rpRvg6XCq10B94etIp,0.165,0.497,-11.039,0.812,0.787,0.17,134.598,False,0.522,207467,"album rock, classic rock, hard rock, metal, rock",classic rock,Rock,1970
72,Thank You (Falettinme Be Mice Elf Agin) ,Sly & The Family Stone,The Essential Sly & The Family Stone,46,35,https://open.spotify.com/track/4lAnpiPDvKqpJGK38ax35t,0.368,0.899,-11.011,0.932,0.77,0.101,105.739,False,0.000312,287827,"classic soul, funk, funk rock, p funk, psychedelic soul, soul, southern soul",funk,Funk,1970
73,Get Ready,Rare Earth,Get Ready,46,6,https://open.spotify.com/track/6pN3ra1mEPtjFsdCvDDHW3,0.00283,0.413,-5.843,0.65,0.869,0.827,127.355,False,0.529,1292293,"blues rock, british blues, classic rock, country rock, psychedelic rock, psychedelic soul, southern rock",british blues,Rock,1970
74,Ride A White Swan,T. Rex,Get It On: The Collection,46,20,https://open.spotify.com/track/4JzqDlNhjxxZ3oQcfXhS6q,0.775,0.317,-7.647,0.83,0.455,0.0938,147.557,False,0.0131,131987,"classic rock, glam rock, protopunk, rock",glam rock,Rock,1970
75,Reflections of My Life,Marmalade,Reflections of My Life (Original Recordings),45,14,https://open.spotify.com/track/3R3s733nwA8Yi1BMk4NGjx,0.572,0.388,-10.666,0.51,0.406,0.295,92.668,False,0.0351,251280,"bubblegum pop, classic uk pop, merseybeat, rock-and-roll",classic uk pop,Pop,1970
76,"Abraham, Martin & John",Marvin Gaye,The Very Best Of Marvin Gaye,45,22,https://open.spotify.com/track/5SbH1zs8ZfvwAJXUhsE5zO,0.535,0.453,-9.022,0.466,0.443,0.159,94.614,False,4.85e-05,255227,"classic soul, motown, neo soul, northern soul, quiet storm, soul",motown,R&B,1970
77,The Green Manalishi (With the Two Prong Crown) ,Fleetwood Mac,Then Play On (2013 Remaster; Expanded Edition),44,18,https://open.spotify.com/track/3ewHrol22L7bKiI0zAIbdX,0.0695,0.536,-12.535,0.391,0.562,0.161,102.059,False,0.0562,277101,"album rock, classic rock, rock, soft rock, yacht rock",classic rock,Rock,1970
78,Daughter Of Darkness,Tom Jones,I Who Have Nothing,44,11,https://open.spotify.com/track/1FK3v638FHQcDJydhZdmtW,0.113,0.439,-7.559,0.402,0.567,0.116,119.882,False,0.000119,197820,"adult standards, british invasion",british invasion,Rock,1970
79,Stoned Love ,The Supremes,Gold,44,40,https://open.spotify.com/track/03IOfDZjjJNG8lDrpEB0ZS,0.616,0.617,-3.883,0.774,0.806,0.0939,119.835,False,6.14e-06,177773,"classic girl group, disco, motown, soul",disco,Disco,1970
80,Something ,Shirley Bassey,Something,43,13,https://open.spotify.com/track/7KarW18mqK87nTQc4QrVvk,0.298,0.214,-9.173,0.253,0.503,0.137,80.401,False,6.04e-06,215307,"adult standards, easy listening",easy listening,Pop,1970
81,(To Be) Young Gifted and Black,Bob & Marcia,"Young, Gifted & Black",43,12,https://open.spotify.com/track/21YtaaAivXcpcFaYbTjgKP,0.418,0.646,-10.821,0.922,0.454,0.353,117.125,False,0.000532,188853,"early reggae, rocksteady",rocksteady,Ska,1970
82,Ruby Tuesday,Melanie,Candles In The Rain,43,10,https://open.spotify.com/track/6vr1sLoeL987BxGJW7XYaZ,0.572,0.413,-8.614,0.361,0.248,0.102,87.984,False,2.14e-06,278840,"folk, persian pop",persian pop,Pop,1970
83,The Letter ,Joe Cocker,The Anthology,43,37,https://open.spotify.com/track/2cph4XTPjwu5eHPKQ43jMq,0.0543,0.311,-8.056,0.843,0.827,0.631,176.229,False,0.305,250627,"album rock, blues rock, classic rock, folk rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",blues rock,Rock,1970
84,Make Me Smile,Chicago,Chicago IX: Chicago's Greatest Hits,43,11,https://open.spotify.com/track/7k0UY4Kabh7SUHXowyfKj7,0.125,0.641,-9.272,0.781,0.697,0.0993,125.0,False,0.00761,182067,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",classic rock,Rock,1970
85,Apeman ,The Kinks,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy (Super Deluxe)",43,43,https://open.spotify.com/track/1NXUWyPJk5kO6DQJ5t7bDu,0.568,0.683,-8.92,0.833,0.728,0.0384,75.311,False,5.08e-05,233400,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, protopunk, psychedelic rock, rock, singer-songwriter",art rock,Rock,1970
86,The Bells,The Originals,The Complete Motown Singles Vol. 10: 1970,42,142,https://open.spotify.com/track/2kLrFBgVs9BsyNQ6EDc5LH,0.348,0.242,-5.092,0.458,0.696,0.209,173.444,False,0.0,172560,"classic soul, motown, northern soul, southern soul",motown,R&B,1970
87,Up The Ladder To The Roof,The Supremes,Right On,42,12,https://open.spotify.com/track/2sHahlW8ib7C7GkuV39tKR,0.549,0.533,-13.743,0.658,0.567,0.177,120.157,False,2.61e-06,191667,"classic girl group, disco, motown, soul",disco,Disco,1970
88,My Baby Loves Lovin',White Plains,Rewind the 70s - Volume 2,42,12,https://open.spotify.com/track/58uiNKZ1w4B89gHRfRLeJJ,0.614,0.685,-12.346,0.714,0.743,0.0815,132.083,False,0.0,157493,"bubblegum pop, classic uk pop",classic uk pop,Pop,1970
89,Mama Told Me (Not To Come),Three Dog Night,Boogie Nights #2 (More Music From The Original Motion Picture),42,11,https://open.spotify.com/track/1VCpTqHK43wTIB5BcVxiZo,0.14,0.676,-6.126,0.785,0.856,0.147,120.655,False,0.000563,196093,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, soft rock",classic rock,Rock,1970
90,Honey Come Back,Glen Campbell,Glen Campbell - The Capitol Years 1965 - 1977,42,46,https://open.spotify.com/track/26qDFDKrveLljfIX5ft061,0.331,0.382,-13.096,0.421,0.349,0.308,50.937,False,5.85e-05,178000,"adult standards, arkansas country, classic country pop, folk rock, mellow gold, nashville sound, singer-songwriter, soft rock",arkansas country,Country,1970
91,Didn't I (Blow Your Mind This Time),The Delfonics,La-La Means I Love You,41,20,https://open.spotify.com/track/0mJc5rDPSctw9RY46TOm5A,0.872,0.536,-10.492,0.304,0.478,0.109,140.741,False,0.000298,201293,"classic soul, funk, philly soul, quiet storm, soul",funk,Funk,1970
92,Farewell Is A Lonely Sound,Jimmy Ruffin,Ruff 'N Ready,40,12,https://open.spotify.com/track/0F7L5dUccQfTj1nPRzJVbT,0.0492,0.273,-6.803,0.746,0.685,0.117,157.912,False,0.0,183960,"classic soul, motown, soul, southern soul",motown,R&B,1970
93,Indiana Wants Me ,R. Dean Taylor,The Complete Motown Singles Vol. 10: 1970,40,142,https://open.spotify.com/track/1zgV5ZYh7uYJXbK7yjuyj8,0.0614,0.532,-3.87,0.706,0.834,0.314,88.69,False,0.00192,215147,northern soul,northern soul,Soul,1970
